"TermId","TermType","TermLabel","TermSubProperty"
"http://webprotege.stanford.edu/R94V25mE5DUGG4jACAIOg03",Class,"basketball","http://webprotege.stanford.edu/RWTqiPLpnraqvfy7GPXgvC"
"http://webprotege.stanford.edu/R94WHLWuLPiXx9i62jHVx4E",Class,"Mylonite","http://webprotege.stanford.edu/RYzHpPx1o1Ww34x2EOkpLZ"
"http://webprotege.stanford.edu/R953OWFTCoNSurc5WSnTtI",Class,"Fee simple","http://webprotege.stanford.edu/R9dvB4JmoaTzrgZ7qSkCOJz"
"http://webprotege.stanford.edu/R953TC9eQTE1GIOLEqF7joH",Class,"Genomes","http://webprotege.stanford.edu/RChCenfqW28cf7clIlhak2Z"
"http://webprotege.stanford.edu/R95QWwwtCV3x10QkmOc5HxX",Class,"Panpipes","http://webprotege.stanford.edu/RBFeWNdaIxVn94dCWfvAc9O"
"http://webprotege.stanford.edu/R95i14o6pmNzuUMdPUPcslq",Class,"Anxiety (not)","http://webprotege.stanford.edu/R9iNhsmB84cB53ch9UpcTcd"
"http://webprotege.stanford.edu/R96BK5zBrA4MhSLlDi4kVkw",Class,"levels (0 for basement)","http://webprotege.stanford.edu/RDnShUJ3stF3MkxwhMQqHef"
"http://webprotege.stanford.edu/R96MC5LAjHrp0nHLxtSfWWc",Class,"Unikonta","http://webprotege.stanford.edu/RDSpvqZK0rVfPefL1rC0mg4"
"http://webprotege.stanford.edu/R96VnHsYnb3ernkmJuRYK9i",Class,"Emotional display","http://webprotege.stanford.edu/RH3s2lrHwokCNfi9oBkszn"
"http://webprotege.stanford.edu/R96fljCsZvmgbNEIvStL2EK",Class,"imaginary","http://webprotege.stanford.edu/R71Y9tpI7dMFqKtI6JYb4qI"
"http://webprotege.stanford.edu/R96q6LRPgW3xsKLz3bsfuOK",Class,"Row 6 in Periodic Table","http://webprotege.stanford.edu/RpVjqoiF0xLf7T29knWAi"
"http://webprotege.stanford.edu/R96x1oiYRyW17VynUtNMgnv",Class,"In formation with or Traverses","http://webprotege.stanford.edu/RaaVxerrzkQVBTvRbtuK7X"
"http://webprotege.stanford.edu/R97O5SrbZlENThmn3piz1HO",Class,"Indexes","http://webprotege.stanford.edu/RDVOwK0ElZ5xG7ICd9Ax3Mk"
"http://webprotege.stanford.edu/R97aPrr9vSHj8G8d77F8ItJ",Class,"Extended","http://webprotege.stanford.edu/R9Kfkd3d4GVExKqejLnqnWu"
"http://webprotege.stanford.edu/R97eLbPMYUDhoP6AN5kJW8s",Class,"Production","http://webprotege.stanford.edu/RtnorFYVJPauCnJgjzhuQP"
"http://webprotege.stanford.edu/R97em42FjmVMHPFdZQIw35",Class,"Double bass","http://webprotege.stanford.edu/RBW9ydhQbnzhJJdjDqQZiA9"
"http://webprotege.stanford.edu/R97ivroite5GofP5aKEqEaI",Class,"Nomadic","http://webprotege.stanford.edu/R9k21t8cWNKYlQAoXJmAR5"
"http://webprotege.stanford.edu/R97tshUIVXHZ5Bih6yUfZur",Class,"Rational decision, but type of decision not specified","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/R98CieWYYUpYSJlXMIHThkq",Class,"Geometric Shapes","http://webprotege.stanford.edu/RKGd7QJBtEGTCFELmaxFSL"
"http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB",Class,"bacteria","http://webprotege.stanford.edu/R9hfrtsqFHdN5Iv5t6ksSYk"
"http://webprotege.stanford.edu/R99OcQCqEf8uVADLAeq4vtS",Class,"Physical","http://webprotege.stanford.edu/RC3CRgBn8fj5e1ALT8lavOB"
"http://webprotege.stanford.edu/R99Q8XlC5FspFONK3XLp2Da",Class,"Aerobics","http://webprotege.stanford.edu/R9eAHUQ3BdbhwtOK6FlaB1U"
"http://webprotege.stanford.edu/R99nFObstuoQWMDw8xFVStL",Class,"Roads","http://webprotege.stanford.edu/RBpaDnCHRPB9iIQr8BZ5EP7"
"http://webprotege.stanford.edu/R99svBNzgaNAu4IXOHDHihi",Class,"Faultfinding (not)","http://webprotege.stanford.edu/R7PJIL0fyIr3zfXQZKY3ly"
"http://webprotege.stanford.edu/R99xgwSWuqe3BXir6F5zVPw",Class,"Ancient kingdoms (other defunct political jurisdictions)","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/R9ADRwN9X8pAqOGZRsdciZV",Class,"Desert","http://webprotege.stanford.edu/R8ID7GR7dzOY2eXZdFdqP4C"
"http://webprotege.stanford.edu/R9AIuhOLrzi5MK6e0Isc9TE",Class,"Strength","http://webprotege.stanford.edu/R77KWcHYWTwxqz5rO0cHych"
"http://webprotege.stanford.edu/R9AM1SBw4uKX0AxF5fBDn01",Class,"Aldehydes (including aldehyde carbonyl)","http://webprotege.stanford.edu/RDjzWtL1gFIFRnFmsEE6vxh"
"http://webprotege.stanford.edu/R9Ara4mgvf1lc57URO8NMva",Class,"Jigsaw puzzles","http://webprotege.stanford.edu/R7y60zZ1RAQoTQaJrIvJEee"
"http://webprotege.stanford.edu/R9BP820bo4pkRwkVvUcQOTZ",Class,"pointed versus flat","http://webprotege.stanford.edu/R8Qz6CtHnAbHeEfx6RH7rjs"
"http://webprotege.stanford.edu/R9CFaAV3LBzicyQFa9ILfze",Class,"Stagnosols","http://webprotege.stanford.edu/R8or2V7OmLBMIxegH8u3m4N"
"http://webprotege.stanford.edu/R9CH0hE7GvJm624X24gzGmG",Class,"Altruism, fairness","http://webprotege.stanford.edu/RDoBGBzcU46Mql724FWV9Qs"
"http://webprotege.stanford.edu/R9CWV6j1kqJvyvBre9ggvBa",Class,"Flute (common usage)","http://webprotege.stanford.edu/RIwe6XX0OVREjIeHsuu7wz"
"http://webprotege.stanford.edu/R9CY2ok9Rbo5FXeoqtq2HOy",Class,"Cello","http://webprotege.stanford.edu/RBW9ydhQbnzhJJdjDqQZiA9"
"http://webprotege.stanford.edu/R9CcjnyUXCPoGn6yLDhBUos",Class,"Hydrocarbons","http://webprotege.stanford.edu/RDjzWtL1gFIFRnFmsEE6vxh"
"http://webprotege.stanford.edu/R9CrGf9b7tMYWEGWsaOIdT0",Class,"Local governments","http://webprotege.stanford.edu/RDa2PuryaYzcxnRcxV3hJr7"
"http://webprotege.stanford.edu/R9CyB3zsLoljyatkGbGKTaO",Class,"Transcendental Curves","http://webprotege.stanford.edu/RDA8g7Ekt9Xq9F9XD7VFWyh"
"http://webprotege.stanford.edu/R9Drs6dnGJbi8o6qfcTpAax",Class,"Messenger and transfer RNA","http://webprotege.stanford.edu/RChCenfqW28cf7clIlhak2Z"
"http://webprotege.stanford.edu/R9EFer54COTADL8JzQplW4u",Class,"Regional governments","http://webprotege.stanford.edu/RDa2PuryaYzcxnRcxV3hJr7"
"http://webprotege.stanford.edu/R9Eaw465B9ZjDUdWK6NeCpt",Class,"Right","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/R9Es5zNiuBnPyUByxZIBAvN",Class,"Urinary system","http://webprotege.stanford.edu/R8ZtVX6jQSZcrXAEVwWowLS"
"http://webprotege.stanford.edu/R9EulDBWULckvgs2Vhnjvle",Class,"Conical drums","http://webprotege.stanford.edu/R0GbkaIj6xgnjnOk3Gz99x"
"http://webprotege.stanford.edu/R9F0GJ0VrBHXJwRRf6yEY0F",Class,"triangle","http://webprotege.stanford.edu/R8cdaGF1IdTrhnBaWBPDL7d"
"http://webprotege.stanford.edu/R9FNC5YHA2fYgUR2gEn8sSl",Class,"Private in general","http://webprotege.stanford.edu/R9dvB4JmoaTzrgZ7qSkCOJz"
"http://webprotege.stanford.edu/R9FNKyI9P8gPl3Qs9PQE7Bf",Class,"Tropical","http://webprotege.stanford.edu/RBVPiwKizEbOfiiOA2HVqcH"
"http://webprotege.stanford.edu/R9FcOdNFqzobh2e9ssqADi7",Class,"Recorder","http://webprotege.stanford.edu/RDqmOcEBoC0HhaNGgX2Pkbv"
"http://webprotege.stanford.edu/R9FfQdzOS4PFFI0nIRl9bqg",Class,"Chromalveolata","http://webprotege.stanford.edu/RDSpvqZK0rVfPefL1rC0mg4"
"http://webprotege.stanford.edu/R9GCTJ1uQXbUSPGzI85qoP3",Class,"Row 1 in Periodic Table","http://webprotege.stanford.edu/RpVjqoiF0xLf7T29knWAi"
"http://webprotege.stanford.edu/R9GDzlkV3LqlarlVRcDE4um",Class,"Scope/size in general","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/R9HDkapkKD5By9N3hEkGvYu",Class,"Non-reproducible Art","http://webprotege.stanford.edu/RsvBvg1Fc4yIxqVfz6jMGp"
"http://webprotege.stanford.edu/R9HFKmOdpZ86aH4nCEhL9B1",Class,"Theses, dissertations","http://webprotege.stanford.edu/RDVOwK0ElZ5xG7ICd9Ax3Mk"
"http://webprotege.stanford.edu/R9HOf8OQqAWL70w4frL8IPo",Class,"Octahedral","http://webprotege.stanford.edu/RCCPqzonUCEOdHCszMSSIs"
"http://webprotege.stanford.edu/R9HSOOBdHDWiD5QHNtppGMz",Class,"Superclusters","http://webprotege.stanford.edu/R7h7cvRWCPykitF88ChyNEx"
"http://webprotege.stanford.edu/R9HqVcor0s21t5WnzvzTA6k",Class,"Health and population","http://www.w3.org/2002/07/owl#Thing"
"http://webprotege.stanford.edu/R9I0JXB9B8dcQ1YroAy8d4K",Class,"Regulatory agencies","http://webprotege.stanford.edu/R9fJdFW1VnixmxuVY5REMK4"
"http://webprotege.stanford.edu/R9I4ZCoe0tag8I7UZfAacgM",Class,"Nomothetic, move in particular direction","http://webprotege.stanford.edu/R5YOgYYf0ilbWA2xNQx132","http://webprotege.stanford.edu/R79A2rVppj5rzZMZQwmq9iM","http://webprotege.stanford.edu/R7Jq5cDysejVoVHyMguhcFV","http://webprotege.stanford.edu/R7KOOWftZBJSne0qX4Ds3gp","http://webprotege.stanford.edu/R7jksNFSb5EU5du5iyLhTSp","http://webprotege.stanford.edu/R7lxFgWvgvpivr6az0qMht3","http://webprotege.stanford.edu/R8dtKynSqKYgjeVUpWRSe9J","http://webprotege.stanford.edu/R97tshUIVXHZ5Bih6yUfZur","http://webprotege.stanford.edu/R9OHt5iuT597lmRgcwwaUYG","http://webprotege.stanford.edu/R9bBGtZOT4Fwwk3qATAHUsA","http://webprotege.stanford.edu/R9jqegxVzFFKmHj38mdoo09","http://webprotege.stanford.edu/R9liKytIrPGrLcSVHp65Gjb","http://webprotege.stanford.edu/RBKfQlzJ269qwSd06I8QBWD","http://webprotege.stanford.edu/RBawFlfyvHDBi7KAA2ZHRCh","http://webprotege.stanford.edu/RBqAApgj70lzRbRwWiXlnJ7","http://webprotege.stanford.edu/RC3oD9vv4qhjMsrCknFuxmH","http://webprotege.stanford.edu/RC4AkqLeurTKOP6CmlVjjsR","http://webprotege.stanford.edu/RC5h2IQuQwyxuOiFLjgJsGL","http://webprotege.stanford.edu/RDWYVQiME4rHcoC3nDFi4hY","http://webprotege.stanford.edu/RDeMXk71v7ntfTafMrwhmbx","http://webprotege.stanford.edu/RDgUDbZnGwVhoa3DgDQk0FM","http://webprotege.stanford.edu/RDiBkrS6u9BWom6hQsga8BF","http://webprotege.stanford.edu/RDjf1B67KdHn6u8wzWZjkPF","http://webprotege.stanford.edu/RHiRkkms9LaHKjPts9Gnpd","http://webprotege.stanford.edu/RJc1LxWTUhKWFvgTrKpVjG","http://webprotege.stanford.edu/RQLx13ZYhZ3NmPzfDIGkPx","http://webprotege.stanford.edu/RdokrC7Yw0FXTKKstvFSr9","http://webprotege.stanford.edu/ReZXfU2PjgejCqMCOUyAvl","http://webprotege.stanford.edu/RfLoY6f7u1YSYn6kC6YfQp","http://webprotege.stanford.edu/RpmWF8w7ih3cV4JHBlZfDX"
"http://webprotege.stanford.edu/R9IGrDEgHVRLLeWeRcWWLOv",Class,"Composite Particles","http://webprotege.stanford.edu/RDuajc4BJ9TbTutaSKppSv"
"http://webprotege.stanford.edu/R9IJfFTthEWmf3uQUioDLrm",Class,"Sansa","http://webprotege.stanford.edu/R7w1tScTEgllVcoTQpm8n88"
"http://webprotege.stanford.edu/R9IOUFanjwrZ8ZqcBzVct6v",Class,"Day [Can write particular date yyyymmdd]","http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb"
"http://webprotege.stanford.edu/R9JWUyjCRvCqVIUmj1VRD8I",Class,"Transsexuality","http://webprotege.stanford.edu/R9O6Sb1kihgtrb4wRnKFsX9"
"http://webprotege.stanford.edu/R9JnFnqg9CbYNvaYzIc3qaM",Class,"Suspension rattles","http://webprotege.stanford.edu/RDcEpnFknVI7UYQ4or8NbwS"
"http://webprotege.stanford.edu/R9Jq1ar0OUhTWLkPgFaVbMG",Class,"Talkative","http://webprotege.stanford.edu/Rt73B8wcDoap8u3KIM3XmX"
"http://webprotege.stanford.edu/R9KBMGXhGPQwecpbfHmFQbU",Class,"Focus groups","http://webprotege.stanford.edu/RBvJ4kZnFoPEiqrSpRQSy71"
"http://webprotege.stanford.edu/R9KJds9OJTRqNJG2WN0EsU9",Class,"free aerophones","http://webprotege.stanford.edu/R8ufPZXAQWeyemcCPbHJGmp"
"http://webprotege.stanford.edu/R9KL1TpMT3nSPu74QKTkpW",Class,"Seabed","http://webprotege.stanford.edu/RDEEmK66fv4EskEWbocHjI6"
"http://webprotege.stanford.edu/R9KM61P4Wzmh6MehNVL1A8",Class,"By degree","http://webprotege.stanford.edu/RDA8g7Ekt9Xq9F9XD7VFWyh"
"http://webprotege.stanford.edu/R9KO7MevWF9NZVUZr6eDKZm",Class,"Safety","http://webprotege.stanford.edu/RDoBGBzcU46Mql724FWV9Qs"
"http://webprotege.stanford.edu/R9KRYXyGP68U9MMirM8z2f2",Class,"Plateau or plain; flat land","http://webprotege.stanford.edu/RQ9qYZbU4w1RcXfymKbWo4"
"http://webprotege.stanford.edu/R9Kcc66FOPhSmvRV9LJDcPu",Class,"Oceania","http://webprotege.stanford.edu/RDEyXmmqZhsBM2AiJ6BTyQd"
"http://webprotege.stanford.edu/R9KfgpuYarirB84aoHeu1Nv",Class,"Stories","http://webprotege.stanford.edu/RpulTq9VaW7AZLi4uyzxFa"
"http://webprotege.stanford.edu/R9Kfkd3d4GVExKqejLnqnWu",Class,"Family Types","http://webprotege.stanford.edu/RCflZShwTh8jxD97deAz08k"
"http://webprotege.stanford.edu/R9Kh8wTsTSrHEBHmFBk42lg",Class,"Domestic","http://webprotege.stanford.edu/RJxNvkZVzdZKuTzM41wsIa"
"http://webprotege.stanford.edu/R9KhmsSAXdGDTgqV1F7uWjX",Class,"Midwives","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/R9KnmCQPxQ3j3zcbLyUFyRr",Class,"Colors","http://webprotege.stanford.edu/RBqfWRljCEhcpXlmXGzjSuj"
"http://webprotege.stanford.edu/R9KqtSuSf30WtT2AMXwXtRo",Class,"stars","http://webprotege.stanford.edu/R8Lh6N0DkLJGaVJSaOWj9Kl"
"http://webprotege.stanford.edu/R9L6UKGseoso06jx6hfxjqh",Class,"Consciousness","http://webprotege.stanford.edu/RDOtPYy81S2WOiWjjM4QUi"
"http://webprotege.stanford.edu/R9LNX9xC1mv1GZpQwlrUMDi",Class,"Fretted zither","http://webprotege.stanford.edu/R9nv2rOaX93KxJMhp1bepFZ"
"http://webprotege.stanford.edu/R9LfSH1WLmr8BBztg2zrqIH",Class,"Withdrawn (not)","http://webprotege.stanford.edu/Rt73B8wcDoap8u3KIM3XmX"
"http://webprotege.stanford.edu/R9Lvd7SHEGtJqPvwOTPUQnt",Class,"Soils with clay enriched subsoil","http://webprotege.stanford.edu/RB37n0oIuZ7YU1DoQ46iv3x"
"http://webprotege.stanford.edu/R9MHfefjAqkXUgt4sSImWMO",Class,"Pharmacists","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/R9MR9sPlLGWXLK7tHTHAnGw",Class,"Deconstruction","http://webprotege.stanford.edu/RBpkUR5M4PUk86kI75YBsI"
"http://webprotege.stanford.edu/R9McovKlFsrhnjIMJBVkwrp",Class,"National","http://webprotege.stanford.edu/R7ryLfjDh2ZFNsxzoQrkmw2"
"http://webprotege.stanford.edu/R9MyoXhSc7eh6PLPo7u43e",Class,"Fast(er) versus Slow(er)","http://webprotege.stanford.edu/R8YU1BvrBXGP67ID2CGmvaG"
"http://webprotege.stanford.edu/R9N9Ve2htAIEy5Sy05UxzaM",Class,"Quarrelsome (not)","http://webprotege.stanford.edu/R7PJIL0fyIr3zfXQZKY3ly"
"http://webprotege.stanford.edu/R9NA8x3Qxv7FFitpQ3rKtcR",Class,"Cities","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/R9NZOtiX1fYwQu9m3UgLqHi",Class,"Ozone?","http://webprotege.stanford.edu/RDPOzBViAZgXJpzJ04UpZIP"
"http://webprotege.stanford.edu/R9Np5lu65iIZbHPqK1wOOX2",Class,"Purposefully misleading statements [link to deceptions below]","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R9Nyag6EBcHAKS4EPlL0i5M",Class,"Granite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R9O6Sb1kihgtrb4wRnKFsX9",Class,"Sexual Orientation","http://webprotege.stanford.edu/R7TYLGnwyvWxNtKnNOlQ72G"
"http://webprotege.stanford.edu/R9O8v5XRUKuUkoCbPaX3Do5",Class,"Curtal","http://webprotege.stanford.edu/RDFT1JSjlmbXtMw92fGpQrQ"
"http://webprotege.stanford.edu/R9OBXybMhIYmHlJnr6u6vD8",Class,"Ionizing Radiation","http://webprotege.stanford.edu/R9p1Wl5Dz1GKfOz7MAogqs"
"http://webprotege.stanford.edu/R9OHt5iuT597lmRgcwwaUYG",Class,"Reacts intuitively","http://webprotege.stanford.edu/RBVpYlnCfRPIbMgUGlZw3Ze","http://webprotege.stanford.edu/RSF72h5Hay04qFbVhxVQFr","http://webprotege.stanford.edu/RXYcxibLIQ2DugitoLy1FT"
"http://webprotege.stanford.edu/R9OOMi1NwfhSvnkFth9YxFv",Class,"Alkenes, olefins","http://webprotege.stanford.edu/R9CcjnyUXCPoGn6yLDhBUos"
"http://webprotege.stanford.edu/R9OTanHYw64xQ34O8LQR4Cy",Class,"column","http://webprotege.stanford.edu/RQ9qYZbU4w1RcXfymKbWo4"
"http://webprotege.stanford.edu/R9OU0h7ms0Y1PcyrzwPZkQM",Class,"Cog rattles","http://webprotege.stanford.edu/RBhbYtMmXgJbecYegh3Qzxy"
"http://webprotege.stanford.edu/R9OZUIiqlEGx5xdryGOFmrh",Class,"DNA analysis","http://webprotege.stanford.edu/RBJhlHI90KhbdY5vJY74bbH"
"http://webprotege.stanford.edu/R9OqR1jv9JUnbuT4q3kYVxa",Class,"Genetic Predisposition","http://www.w3.org/2002/07/owl#Thing"
"http://webprotege.stanford.edu/R9OvZyntyVrV9FVHgdWmQiR",Class,"Crystallophones","http://webprotege.stanford.edu/RCVt0MdegjGeWeKn8q118l8"
"http://webprotege.stanford.edu/R9P8rXCiWICWzCAVnOzYJde",Class,"Southern blot","http://webprotege.stanford.edu/R8QWjJ3EDFqFp4G2Dfu19m"
"http://webprotege.stanford.edu/R9PFtOzxmLBMlgcNa4LFXqE",Class,"Acoelomorpha","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/R9PQFveBsLGncHRRgv11Xko",Class,"electrophoresis","http://webprotege.stanford.edu/R8QWjJ3EDFqFp4G2Dfu19m"
"http://webprotege.stanford.edu/R9PVmfzzM24UXOJuhq215k2",Class,"Sounds","http://webprotege.stanford.edu/RBqfWRljCEhcpXlmXGzjSuj"
"http://webprotege.stanford.edu/R9Pf8F91Ji331X1SAC5709m",Class,"Mbira","http://webprotege.stanford.edu/R7w1tScTEgllVcoTQpm8n88"
"http://webprotege.stanford.edu/R9PmTQqwVuNwxqGzrFxsKo9",Class,"Regions within countries","http://webprotege.stanford.edu/R8UhGJdcV4YEvH5FO3OUzVB"
"http://webprotege.stanford.edu/R9QC46LnmB071bhk69yQNRh",Class,"Saturn","http://webprotege.stanford.edu/R7hhafMKcrTzje6WmURjBhl"
"http://webprotege.stanford.edu/R9QIR4zpja2oWKF7Wd0mcLW",Class,"Decisionmaking","http://webprotege.stanford.edu/RDOtPYy81S2WOiWjjM4QUi"
"http://webprotege.stanford.edu/R9QLb7lGY5lPZfTUt8iofqH",Class,"Sufficient","http://webprotege.stanford.edu/R7jbnnZU5YDb4pESw89re4E"
"http://webprotege.stanford.edu/R9Ql5LJKfn3WY64mS1qY5Ho",Class,"Dentists","http://webprotege.stanford.edu/RIJSkQJfhrF1mxlAobo3Ba"
"http://webprotege.stanford.edu/R9QlNiCc0HuObr4rzAZJZ08",Class,"Vessel rattles","http://webprotege.stanford.edu/RDcEpnFknVI7UYQ4or8NbwS"
"http://webprotege.stanford.edu/R9QmhRhtn3xkbcODaZgOisu",Class,"Weekdays","http://webprotege.stanford.edu/RBLdcYx2ucfL75xxbKcxfTb"
"http://webprotege.stanford.edu/R9S3aMftGhLGOS5C3cQmbqm",Class,"Theorbo","http://webprotege.stanford.edu/RC2f4xcapwj9GCqREfTYGBr"
"http://webprotege.stanford.edu/R9SG5e8IDBWrvIo9s7xFtnv",Class,"Folk","http://webprotege.stanford.edu/R8V9pHDUTUJOj8BPAw41loh"
"http://webprotege.stanford.edu/R9SRGPFDyB92L5qxl0nVnyY",Class,"open tube","http://webprotege.stanford.edu/R7ICxIqfiIBa3X2zXaVJxZQ"
"http://webprotege.stanford.edu/R9Sr1dXdwGIJxTMWZiBzJzd",Class,"Asia","http://webprotege.stanford.edu/RDEyXmmqZhsBM2AiJ6BTyQd"
"http://webprotege.stanford.edu/R9TdvsVt3V4CUX2gX2Q6jFz",Class,"Doctrine","http://webprotege.stanford.edu/RCgZrYdagXW6SHqWeQC8Sz7"
"http://webprotege.stanford.edu/R9TviU9Lwk2wA1tXMHyoEVC",Class,"Trachyte","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R9Tws5kruYIb4gxhSqtXxJm",Class,"Figures","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R9U4xSyBTT5MmUZPPQ86eQV",Class,"Komatiite","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R9UEAeb7ST9OuS7ZIqKAgXq",Class,"Attitudes toward fate","http://webprotege.stanford.edu/RyNEJDVfmPOx71C6iAAKGd"
"http://webprotege.stanford.edu/R9UIHDWJX4UW5H1d2t0NEx7",Class,"Hydro-electric","http://webprotege.stanford.edu/R18gktqyYF2wS0tpDYUmFM"
"http://webprotege.stanford.edu/R9UUoSnKJqIcsOloS66wS2x",Class,"Rhyolite (rhc. Comendite; rhp. Pantellerite)","http://webprotege.stanford.edu/RB4KPq6ezB5egCXUBpf5NTH"
"http://webprotege.stanford.edu/R9UXAQPGDrdu7Qcats9RyDN",Class,"Physiocrats","http://webprotege.stanford.edu/RBuuPqDFsWqtHCGodOdN70z"
"http://webprotege.stanford.edu/R9UhO6zcWPimopXJCHqwhnu",Class,"Technology Main Class","http://webprotege.stanford.edu/RDqE5x22Ye96BYHrdnqcwwx"
"http://webprotege.stanford.edu/R9V4SbHumDsFalXq1wdOTnf",Class,"Cuisine","http://webprotege.stanford.edu/R7P9MJQS8CW9nN8xruroL8V"
"http://webprotege.stanford.edu/R9VAGiDzDAGnRmBropWKjkQ",Class,"Conga","http://webprotege.stanford.edu/RgvpqXfRD1rgp0NitnM2jm"
"http://webprotege.stanford.edu/R9VAVmTKA4AMm7jW7l53Qwe",Class,"Regulations governing production","http://webprotege.stanford.edu/R97eLbPMYUDhoP6AN5kJW8s"
"http://webprotege.stanford.edu/R9VLRmYNsClXEWcR4XRstBz",Class,"Tubular bells","http://webprotege.stanford.edu/RCruf5NFCQnY9D7J8soSI6J"
"http://webprotege.stanford.edu/R9VQ2HiGYsKfj0U9dop2sIe",Class,"Sedimentary","http://webprotege.stanford.edu/RBFV2YeVs125fu6he2Ph2rR"
"http://webprotege.stanford.edu/R9VYRoBrpwbLcSvlan3V6JK",Class,"soccer [called &apos;football&apos; in most of the world]","http://webprotege.stanford.edu/RWTqiPLpnraqvfy7GPXgvC"
"http://webprotege.stanford.edu/R9Vtg5d9Ca6YM54pekupuFI",Class,"Ruler, hereditary","http://webprotege.stanford.edu/R9fJdFW1VnixmxuVY5REMK4"
"http://webprotege.stanford.edu/R9VtgiC4uJwYh9kCpAUryEs",Class,"Shinto","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/R9VuvB1DJAzvraEAFGFoxVC",Class,"Cycliophora","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/R9W5ugJdjLezQvZOcQJnnT",Class,"Chlorobi","http://webprotege.stanford.edu/R99DsZlHpMlgAGgZkzNtZZB"
"http://webprotege.stanford.edu/R9WE4RYsFTsBI8WBaC5KNNs",Class,"Art (non-literary)","http://webprotege.stanford.edu/R8kyUKSb4dCjQhigvbPoMJc"
"http://webprotege.stanford.edu/R9WHCwkSajlQcKLQGymNR2W",Class,"Above or on/below [‘suspended from’ is ‘below’ and ‘attached’]","http://webprotege.stanford.edu/RDRCZ5ckcauqQPpNPuVjY3a"
"http://webprotege.stanford.edu/R9WODptq6yb5B8oPheAPJbD",Class,"Casual","http://webprotege.stanford.edu/RwLVfWefiUCBxKTr5LrsdC"
"http://webprotege.stanford.edu/R9WbvpAk5aM1szOck0bH0We",Class,"International Organizations","http://webprotege.stanford.edu/R8MyqUMzqMMWYfAF1vzhFlL"
"http://webprotege.stanford.edu/R9Wj3fcmwSa5lmeRtLotzAP",Class,"Hemichordata","http://webprotege.stanford.edu/R9cbdOwIMeDg4lkXkhGMDqZ"
"http://webprotege.stanford.edu/R9X2259mWxKFUFmh4L6tlAZ",Class,"Letters","http://webprotege.stanford.edu/RCBi2Zghl6fCinMfOpLawFs"
"http://webprotege.stanford.edu/R9XFWzTKzIyOEjVOtgAwVcv",Class,"Hourglass drums","http://webprotege.stanford.edu/R0GbkaIj6xgnjnOk3Gz99x"
"http://webprotege.stanford.edu/R9XN44IEsPxK6ZMw1DhwjIs",Class,"order","http://webprotege.stanford.edu/R9a6mfWUwapXi78ER9qgQvd"
"http://webprotege.stanford.edu/R9XW6PGpxk0Eni9KqDVXYnE",Class,"Hinduism","http://webprotege.stanford.edu/RDPP6N0kLrzkQlVxBFE9BC6"
"http://webprotege.stanford.edu/R9XZYW8aWhFScmAJISZnYE6",Class,"Economy","http://www.w3.org/2002/07/owl#Thing"
"http://webprotege.stanford.edu/R9Xi4zpPaS9Qsj0H79XtDCl",Class,"Schemas of self","http://webprotege.stanford.edu/R9iJXkT7bWg516qs5h36FSV"
"http://webprotege.stanford.edu/R9XnT8Ne5hbQuJ7ujsIw1dV",Class,"purgatory","http://webprotege.stanford.edu/RbyLnofAHvxWN5Os2Uydm"
"http://webprotege.stanford.edu/R9XqZZn1Z2jOyqVD148LXXN",Class,"Tied","http://webprotege.stanford.edu/RBnzAZIgiiAY8fx8RP7YceQ"
